SKU unidad negocio,Codigo regional,Descripcion,EAN,Proveedor,Equipo,PM asociado,Trazabilidad levantamiento,Etapa
1967577,OI24KGPO02-B3,OI24 POLERA NINA ML RIB AOP HUESO,False,STITCH (BD) KNITWEAR,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1968359,OI24HOPL01-B2,OI24 POLERON HOMBRE HOODIE LISO FZ GREEN,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Paula Molina,False,No completado - Nuevo
1968357,OI24HOPA14-K2,OI24 PANTALON HOMBR JOGGER CARGO MILITAR,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,False,No completado - Nuevo
1968370,O24HOPL25-K3,O24 POLERON PAISAJE 3 DIRTY BLUE,False,NINGBO CHINA-BASE LANDHAU FOREIGN,VESTUARIO,Paula Molina,False,No completado - Nuevo
1967606,OI24KGCA04-BP4,OI24 CALZA NINA BIPACK FLORES,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1968130,MB2003OI24-1800,AZUCARERO HP LINEAS,False,KINGLAND PRODUCTS LIMITED,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1967611,O24KGPO07-K1,OI24 POLERA NINA ML YARN DYE NAVY,False,TEX-SCHOLAR CO. LTD.,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1967608,OI24KGBL02-K2,OI24 BLUSA NINA ML VUELOS WHITE,False,PASTEL APPARELS LIMITED,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1967596,OI24KGJE00-B1,OI24 JEANS NINA BASICO SKINNY DENIM,False,PASTEL APPARELS LIMITED,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1967595,O24KGPA14-K1,O24 PANTALON NINA MARINE LILA 3,False,PASTEL APPARELS LIMITED,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1967601,OI24KGCA02-BSISA3,OI24 CALZA NINA UNITARIA SISA ARCOIRIS,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1968124,MB5001DTT99-06,TETERA RUSTIQUE,False,KINGLAND PRODUCTS LIMITED,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1968302,OI24HOPO15-B2,OI24 POLERA HOMBRE ML CR LISA WHITE,False,STITCH (BD) KNITWEAR,VESTUARIO,Paula Molina,False,No completado - Nuevo
1968306,O24HOPO17-B2,O24 POLERA POLO HOMBRE MC PIQUE LTBLUE,False,STITCH (BD) KNITWEAR,VESTUARIO,Paula Molina,False,No completado - Nuevo
1968143,MB0743AA99-001,PIMENTERO BAMBOO COLOR AA,False,"FUZHOU JINQINGYUN IMP & EXP CO., LT",NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1968325,OI24HOCM02-B2,OI24 CAMISA H DENIM ML DARK GREY DENIM,False,PASTEL APPARELS LIMITED,VESTUARIO,Paula Molina,False,No completado - Nuevo
1963629,48340,BOMBON RELL LICOR WISKY TRUMPF 100G,False,LUDWIG SCHOKOLADE GMBH,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1968087,CB0478OI24-L001-01,PACK GUANTE + TOMA OLLA L1 NTL,False,MELVIN INTERNATIONAL,NON FOOD,Paulina Veliz Kushner,False,No completado - Nuevo
1968093,CB0474OI24-LB-01,DELANTAL DE COCINA LB,False,MELVIN INTERNATIONAL,NON FOOD,Paulina Veliz Kushner,False,No completado - Nuevo
1968092,CB6109OI24-L002-01,PACK 2 PANOS DE COCINA L2 TRA,False,TEXVISTA INTERNATIONAL PTE LTD,NON FOOD,Paulina Veliz Kushner,False,No completado - Nuevo
1968332,OI24HOCM04-BML3,OI24 CAMISA HOMBRE ML CASUAL SLIM BLUE,False,"SHAOXING JIUYA TRADING CO., LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1968098,CB6001OI24-014-01,PANO COCINA ESTAMPADO D5,False,MELVIN INTERNATIONAL,NON FOOD,Paulina Veliz Kushner,False,No completado - Nuevo
1968110,MB6011AA99-220-01,INDIVIDUAL PVC RECTANG DISE 2D AA,False,HEFEI TUOLING HOUSEHOLD PRODUCTS,NON FOOD,Paulina Veliz Kushner,False,No completado - Nuevo
1964278,CB2000E-OI24-MPJ-C22,CUCHARA MULTIPROPOSITO FRUTAS JOIE,False,MURRAY SALES INC,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1964336,CB2000E-OI24-REGJ-C4,BATIDOR PROTEINAS JOIE,False,MURRAY SALES INC,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1964988,CB0174OI24-3001,BOTELLA 1L COLOR P.D.S.,False,"NINGBO HOZ TRADING CO.,LTD",FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1964982,CB6037AA99-024-02,POSA OLLA LINEAS.,False,CHINA LIGHT (GUANG ZHOU) HOMETREND,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1964289,CB2000E-OI24-BTSJ-C8,CONTENEDOR SNACK JOIE,False,MURRAY SALES INC,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1964351,CB2000EOI24-REGJ-C19,MACHACADOR COCTAIL JOIE,False,MURRAY SALES INC,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1964995,CB2057OI24-P2-BTS-C1,CONTENEDOR SANDWICH BTS.,False,"NINGBO HOZ TRADING CO.,LTD",FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1964306,CB2000EOI24-GADJ-C10,COLADOR EXTENDIBLE JOIE,False,MURRAY SALES INC,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1964358,CB2000EOI24-REGJ-C26,INFUSOR DE TE PERRO JOIE,False,MURRAY SALES INC,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1964359,CB2000EOI24-REGJ-C27,INFUSOR DE TE UNICORNIO JOIE,False,MURRAY SALES INC,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1964954,CB1981OI24-11008,PAILA 16CM RISTRAS,False,"NINGBO HOZ TRADING CO.,LTD",FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1964253,CB2027TT99-001,ORGANIZADOR DE ESTANTE TRIANGULAR LEVEL,False,MARTIPLAST INDUSTRIA E COMERCIO DE,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1964258,CB2000E-OI24-MPJ-C2,CEPILLO PARA PLATOS JOIE,False,MURRAY SALES INC,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1967647,O24KGPB09-K2,O24 PANT BUZO NINA CARGO AZUL,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1964956,CB1986TT99-13001,TAPA MICROONDA COLOR,False,CMP ASIA LIMITED,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1964971,CB6044OI24-022-02,PDQ PACK X 6 TAPAS FRASCO CONSERVERO.,False,QINGDAO KANGTAIDE INTERNATIONAL,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1964271,CB2000E-OI24-MPJ-C15,PELADOR HORIZONTAL JOIE,False,MURRAY SALES INC,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1964264,CB2000E-OI24-MPJ-C8,CUCHARA SOPERA JOIE,False,MURRAY SALES INC,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1967632,O24KGPL09-K2,OI24 POLERON NINA APLICACION TOALLA AZUL,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1964974,CB0183TT99-9011,CANISTER RECTANGULAR CLICK 2.5L,False,SOLMAZER DIS TICARET VE MAKINA SAN,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1964968,CB0174OI24-8001,BOTELLA CON GANCHO PROMOCIONAL BTS 500ML,False,"LE YU TRADING CO., LIMITED",FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1967123,CB1985ST99-2510-1,PELADOR VERTICAL WM,False,YANGJIANG R-WINTRUE INDUSTRIAL CO,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1966216,OI24MNBX01B4,OI24 PX3 BOXER HOMBRE LISO NAVY,False,ZAOZHUANG MEILIYA KNITTING & CLOTHI,VESTUARIO,Daniela Walters,False,No completado - Nuevo
1967127,CB1981OI24-11025,ENCENDEDOR DE COCINA RISTRAS,False,"NINGBO HOZ TRADING CO.,LTD",FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1966236,OI24MNBX04B3-SISA,OI24 PX2 BOXER HOMBRE C.E PRINT SS GEOME,False,ZAOZHUANG MEILIYA KNITTING & CLOTHI,VESTUARIO,Daniela Walters,False,No completado - Nuevo
1964706,O24MJCA04-B2,O24 LEGGINS MUJER BAS PRINT E2 LEOPARD,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964705,O24MJCA04-B1,O24 LEGGINS MUJER BAS PRINT E2 VICHY,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964707,O24MJCA04-B3,O24 LEGGINS MUJER BAS PRINT E2 NAVY ASTR,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1966189,OI24WMPJ09B1,OI24 PIJ HOSP MUJER ML+PL FRANELA CHECK,False,"ZHAOYUAN CASTTE GARMENT CO.,LTD",VESTUARIO,Daniela Walters,False,No completado - Nuevo
1964659,O24MJPO24-B2,O24 POLERA MUJER PABILO COTTON IVORY,False,STITCH (BD) KNITWEAR,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1967144,CB1997TT99-2080A,TERMO BALA 980ML. COLORES,False,HANGZHOU LINGYUE HOUSEHOLD PRODUCT,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1967147,CB0174OI24-1002,BOTELLA TIEMPO 1 L.,False,"LE YU TRADING CO., LIMITED",FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1967089,CC5003OI24-HH-0002,COCKTELERA HAPPY HOUR BAR,False,TEXVISTA INTERNATIONAL PTE LTD,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1966184,OI24WMCS17K,OI24 CAMISON ML MUJ SRA PUNTO LISO ROSE,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Daniela Walters,False,No completado - Nuevo
1967092,CC5003OI24-HH-0007,MUG HAPPY HOUR BAR,False,TEXVISTA INTERNATIONAL PTE LTD,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1966205,OI24KGPJ07B1,OI24 PIJ HOSP NINA G ML+PL FRANELA CAMU,False,"ZHAOYUAN CASTTE GARMENT CO.,LTD",VESTUARIO,Daniela Walters,False,No completado - Nuevo
1964674,O24MJPO19-B3,O24 POLERA MUJER MC RAG BICOL MC WHI BLU,False,TEX-SCHOLAR CO. LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964680,O24MJPO22-K1SISA,O24 POLERA MUJER MC CUT OUT RIB SISA BLK,False,STITCH (BD) KNITWEAR,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964768,O24MJJE14-K1,O24 JEANS MUJER FLARE E3 DARK INDIGO,False,ANHUI GARMENTS IM. & EX.CO.LTD,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1967103,CB0001TT99-1010,BATERIA 7PZ ACERO BP,False,HONGDE (HK) LIMITED,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1967107,CB0021TT99-3020,OLLA 26 CM HYDRA TT.,False,"ZHEJIANG PAK SHING COOKWARE CO.,LTD",FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1964491,OI24WMSP16B,OI24 PX7 CALCETIN MJ TOBILLE LISO MULTIC,False,"SHANDONG BAIYI TEXTILES CO., LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1964490,OI24WMSP12B,OI24 PX5 CALCETIN MJ MC LISO BLACK,False,"SHANDONG BAIYI TEXTILES CO., LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1964482,OI24WMSP01B2-SISA,OI24 PX3 CALCETIN MJ INV PRNT SS HEARTS,False,"SHANDONG BAIYI TEXTILES CO., LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1964763,O24MJCQ21-K1,O24 PARKA MUJER OVERSIZE SM E3 BLACK,False,SUMEC TEXTILE & LIGHT INDUSTRY,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964470,OI24WMPY04B1,OI24 PX2 MEDIA VALETA MJ ESCOTADA STARS,False,"SHANDONG BAIYI TEXTILES CO., LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1964479,OI24WMSP01B5,OI24 PX3 CALCETIN MJ INV PRNT GROOVY,False,"SHANDONG BAIYI TEXTILES CO., LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1967294,MB0706OI24-993,TAZON CB HOJAS,False,ELLEN-DESIGN HOUSEWARE CO. LTD.,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1967292,MB0776OI24-001,TAZON CB GRADIENTE,False,ELLEN-DESIGN HOUSEWARE CO. LTD.,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1967289,MB0704OI24-1700,BOL PORCELANA M DISENO,False,KINGLAND PRODUCTS LIMITED,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1967049,I24WMSP22K,OI24 CALCETIN MUJER CHIP HEARTRFLOWESANI,False,LAURA & CLAIRE LTD.,VESTUARIO,Paula Molina,False,No completado - Nuevo
1967052,OI24WMSP01K2,OI24 CALCETIN MUJER CHENILLE DDM BOTS,False,"SHANDONG BAIYI TEXTILES CO., LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1967053,OI24WMSP02K1,OI24 CALCETIN MUJER CHENILLE DDM DIRTYBL,False,"SHANDONG BAIYI TEXTILES CO., LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1967056,I24WMPY06B1,OI24 PANTY MUJER POLAR BLACK,False,"YIWU JOYEAR KNITTING HOSIERY CO., L",VESTUARIO,Paula Molina,False,No completado - Nuevo
1967280,MB0712OI24-104,FUENTE SERVIR BLANCA TR 1 OI24,False,KINGLAND PRODUCTS LIMITED,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1967320,MB2012AA99-897-24,BOTELLA DE AGUA 1.0L AA24,False,ANHUI LIGHT INDUSTRIES INTERNATIONA,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1967060,OI24WMPY01B3,OI24 MINIMEDIA MUJER TT CONAC,False,"YIWU JOYEAR KNITTING HOSIERY CO., L",VESTUARIO,Paula Molina,False,No completado - Nuevo
1967151,CB2057OI24-0600-4,CONTENEDOR BTO. 600ML OVALADO,False,JIANGMEN CITY XINHUI HENGLONG INNO,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1967150,CB0174OI24-1106,BOTELLA DEPORTE 1.8 L C.S.,False,"NINGBO FUTURE HOUSEWARE CO.,LTD.",FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1967071,I24KGCA01B1,OI24 CALZA NINA POLAR PINK,False,"YIWU JOYEAR KNITTING HOSIERY CO., L",VESTUARIO,Paula Molina,False,No completado - Nuevo
1967069,OI24WMPY17B1,OI24 PANTY MUJER TRENZADA BLACK,False,"YIWU JOYEAR KNITTING HOSIERY CO., L",VESTUARIO,Paula Molina,False,No completado - Nuevo
1964734,O24MJPO40-B1,O24 POLERA MUJER MC LARGA OVERSZ LT BLUE,False,TEX-SCHOLAR CO. LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1967153,CB2057OI24-0880-1,CONTENEDOR BTO. 880ML RECTANGULAR,False,JIANGMEN CITY XINHUI HENGLONG INNO,FOOD IMPORTADOS,Magdalena Benavente,False,No completado - Nuevo
1964493,OI24WMSP17B2,OI24 PX3 CALCETIN MJ INVS LISO ROSE,False,"SHANDONG BAIYI TEXTILES CO., LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1967307,MB0776OI24-030,TAZON MASCOTAS,False,ELLEN-DESIGN HOUSEWARE CO. LTD.,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1967251,MB2008AA99-1006-24,PLATO DE PAN SOLID COLOR TURQUESA AA24,False,UNSA MADENCILIK TURIZM ENERJI SERA,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1964442,OI24WMSP10B1,OI24 PX2 CALCETIN MJ MC GRUESO PRNT PEND,False,PEPWING TEXTILE IMP.&EXP. CO.LTD.,VESTUARIO,Paula Molina,False,No completado - Nuevo
1964753,O24MJPL02-K1,O24 POLERON MUJER OVERSIZE E3 IVORY,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964424,OI24BGPY01B2,OI24 PX2 PANTY BB CTTN POLYAM LISA+PRNTP,False,PEPWING TEXTILE IMP.&EXP. CO.LTD.,VESTUARIO,Paula Molina,False,No completado - Nuevo
1964428,OI24BUME04B4,OI24 PX3 CALCETIN BEBE MC ANTIDES RAINBO,False,"ZHEJIANG NEWFINE INDUSTRY CO.,LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1964527,OI24KBDP01B4,OI24 PX3 CALCETIN DEP NINO MC NUMBER,False,"SHANDONG BAIYI TEXTILES CO., LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1964468,OI24MNDP04B1,OI24 PDQ PX5 CALCETIN INVISIBLE DEP WHIT,False,"SHANDONG BAIYI TEXTILES CO., LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1964462,OI24MNSP02B4-SISA,OI24 PX2 CALCETIN H MC PRINT SISA BEAR,False,"ZHEJIANG NEWFINE INDUSTRY CO.,LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1967278,MB0655AA99-5019-24,SET 3 BOWL HOJAS APERITIVO RUSTICO AA .,False,KINGLAND PRODUCTS LIMITED,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1967283,MB0704OI24-992,BOWL CB MENSAJES,False,ELLEN-DESIGN HOUSEWARE CO. LTD.,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1967282,MB0704OI24-1491,BOWL CB GRADIENTE,False,ELLEN-DESIGN HOUSEWARE CO. LTD.,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1967040,OI24MNVE07B1,OI24 PX2 CALCETIN H MC VESTIR LISO PRINT,False,"ZHEJIANG NEWFINE INDUSTRY CO.,LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1964531,OI24KBDP02B1,OI24 PX3 CALCETIN DEP NINO TOBILLERO WHI,False,"SHANDONG BAIYI TEXTILES CO., LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1964532,OI24KBDP02B2,OI24 PX3 CALCETIN DEP NINO TOBILLERO COL,False,"SHANDONG BAIYI TEXTILES CO., LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1967214,CB6109OI24-L003-01,PACK 2 PANOS DE COCINA L3 CONT,False,MELVIN INTERNATIONAL,NON FOOD,Paulina Veliz Kushner,False,No completado - Nuevo
1964444,OI24MNSP01B4,OI24 PX3 CALCETIN H MC LISO PETRO,False,"SHANDONG BAIYI TEXTILES CO., LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1967263,MB5002AA99-004-24,PLATO DE PAN BEIGE PUNTITOS AA24,False,"BETTERWAY INTERNATIONAL CO., LTD.",NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1967269,MB2011TT99-1000,BOWL DE PERLAS S,False,"SHANXI BEIGAO HOUSEWARES CO., LTD.",NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1967268,MB2010TT99-1000,PLATO DE PERLAS S,False,ANHUI LIGHT INDUSTRIES INTERNATIONA,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1967208,MC990OI24-IN-360,MAGIC BOWL ANTIDERRAME 360 KIDS,False,"NINGBO HOZ TRADING CO.,LTD",False,False,False,No completado - Nuevo
1967204,MB2062OI24BE-1299,VASO TOMATODO MELAMINA NINO D2,False,WIN KO (HONG KONG) COMPANY LIMITED,False,False,False,No completado - Nuevo
1964454,OI24MNSP02B1,OI24 PX2 CALCETIN H MC PRINT STRIPES,False,"ZHEJIANG NEWFINE INDUSTRY CO.,LTD",VESTUARIO,Paula Molina,False,No completado - Nuevo
1967254,MB2008AA99-1010-24,PLATO DE SOPA SOLID COLOR TURQUESA AA24,False,UNSA MADENCILIK TURIZM ENERJI SERA,NON FOOD SOFT,Chie Duval,False,No completado - Nuevo
1964691,O24MJPL05-B1,O24 POLERON MUJER BASICO LISO CR BLACK,False,NINGBO CHINA-BASE LANDHAU FOREIGN,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964855,O24MJCH17-K2,O24 SWEATER MUJER JACQD CAMEL BEIGE ZEB,False,SHANG HONG INTERNATIONAL(HONGKONG),VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964918,O24MJVE01-MT1,O24 VESTIDO MUJER MT RIB E2 BLACK,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1967359,MC2000OI24-LF-08,BANDEJA M LF,False,"Hunan Happy Life Houseware Co.,",NON FOOD,Francesca Meriggio,False,No completado - Nuevo
1964849,O24MJPL01-B2,O24 POLAR MUJER BASICO SM E3 OLIVE,False,TIANJIN TIANTAI GARMENT I/E CO LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964888,O24DMSH01-D,O24 CALZA MUJER CORTA DEP E2 BLACK,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964919,O24MJCA01-MT1,O24 LEGGINS MUJER COTTON MATERNITY BLACK,False,SICHUAN TEXTILES IMPORT & EXPORT LI,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964886,O24DMPA04-D1,O24 PANTALON MUJER DEP FLARE E2 MAGENTA,False,BSM ENTERPRISE LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964820,O24MJCQ18-K3,O24 CHAQUETA MUJER SOBRECAM BEIGE,False,PASTEL APPARELS LIMITED,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964819,O24MJCQ18-K2,O24 CHAQUETA MUJER SOBRECAM MD INDIGO,False,PASTEL APPARELS LIMITED,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1967451,OI24KBPB04-BP3,OI24 PANT BUZO NINO BP DK BLUE,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1964912,O24DMPL16-D1,O24 POLAR MUJER ZIPPER E3 BLACK,False,TIANJIN TIANTAI GARMENT I/E CO LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964812,O24MJCH16-B1,O24 SWEATER MUJER BASICO LISO GRAPH MEL,False,FEEHA FASHION LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1967466,O24KBPP03-B2,OI24 POLAR NINO SM GREEN,False,TIANJIN TIANTAI GARMENT I/E CO LTD.,VESTUARIO,Treicy Norambuena,False,No completado - Nuevo
1964904,O24DMPA05-D1,O24 PANT MUJER DEP PALAZZO E3 BLACK,False,WUHU WELTEX TRADE CO. LTD,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964897,O24DMCA11-D3,O24 LEGGING MUJER LYCRA LARGA DK GREEN,False,BSM ENTERPRISE LTD.,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
1964844,O24MJBL10-B3,O24 BLUSA MUJER ROLL UP E3 SNAKE,False,TIANJIN FANGRUN INTERNATIONAL,VESTUARIO,Maria Concepcion Sanchez,False,No completado - Nuevo
